"Coronavirus Subvariante de ómicron es más contagiosa que la original, según estudio La BA.2, subvariante de ómicron, es más contagiosa que la original, la BA.1, según un estudio publicado este 31 de enero. ",salud,https://www.noticiasrcn.com/salud/subvariante-de-omicron-es-mas-contagiosa-que-la-original-403686
"Holanda Holanda confina a sus aves de corral por la gripe aviar Según en ministerio de Agricultura holandés, 36.000 aves fueron sacrificadas en las granjas para impedir la propagación del virus. ",salud,https://www.noticiasrcn.com/salud/holanda-confina-a-sus-aves-de-corral-por-la-gripe-aviar-392248
"Twitter Musk busca nuevo CEO para Twitter sin soltar del todo las riendas El resultado, que Musk anticipó que acataría, fue de 57% de votos a favor de que el magnate se retirara del cargo. ",tecnologia,https://www.noticiasrcn.com/tecnologia/elon-musk-busca-nuevo-ceo-para-twitter-436602
"Tecnología Los niños y la tecnología: grooming, sexting y las principales amenazas En Noticias RCN hablamos con Maximiliano Cantis, un psicólogo experto en ciberseguridad con 15 años de experiencia en el tema. ",tecnologia,https://www.noticiasrcn.com/tecnologia/los-ninos-y-la-tecnologia-grooming-sexting-y-principales-amenazas-390137
"Tuluá Conductor de bus en Tuluá se recupera después de ser impactado con disparos La ciudad vive momentos de parálisis en la movilidad, porque el gremio de buses ha decidido suspender actividades. ",colombia,https://www.noticiasrcn.com/colombia/conductor-de-bus-en-tulua-se-recupera-de-disparos-437397
"Caldas Sepelio de Danna Alzate, niña abusada y asesinada en Caldas, terminó en tragedia Una persona habría fallecido durante el entierro de la menor de seis años hallada sin vida en el río Chinchiná. ",colombia,https://www.noticiasrcn.com/colombia/sepelio-de-nina-abusada-y-asesinada-termino-en-tragedia-434440
"Israel Investigan aplicación que habría sido usada para espiar a ciudadanos La aplicación accede a todo el contenido y la mensajería del dueño del teléfono. Además, permite activar a distancia el móvil para grabar sonidos o imágenes. ",tecnologia,https://www.noticiasrcn.com/tecnologia/investigan-aplicacion-que-habria-sido-usada-para-espiar-a-ciudadanos-402330
"Netflix Netflix le apuesta a recuperar suscriptores: estos son sus próximos estrenos Netflix perdió 200.000 abonados en el primer trimestre del año, con relación al cierre del 2021. Sus acciones en Wall Street están a la baja. ",tecnologia,https://www.noticiasrcn.com/tecnologia/proximos-estrenos-de-peliculas-y-series-en-netflix-417232
"Vacunación en Colombia ¿Qué hacer si se pierde el carné de vacunación anticovid? Siga estos pasos En caso de pérdida o robo, siga estos pasos para reponer su certificado de vacunación en Colombia. ",salud,https://www.noticiasrcn.com/salud/carnet-vacunacion-anticovid-colombia-perdida-y-reposicion-389764
"Inundaciones Noticias RCN, con los damnificados en La Mojana: así es la preocupante situación por las inundaciones Según cifras, son 21 mil personas las afectadas por esta situación que se presenta desde hace cinco meses. ",colombia,https://www.noticiasrcn.com/colombia/noticias-rcn-con-damnificados-inundaciones-la-mojana-431531
"Metaverso Un lío más a resolver: ¿cómo proteger una marca en el metaverso? El universo digital plantea muchas ideas nuevas, pero también situaciones que necesitan solución. ",tecnologia,https://www.noticiasrcn.com/tecnologia/metaverso-dos-puntos-claves-para-cuidar-una-marca-propia-415782
Estafas ¡No se deje engañar! Ordenan suspender a captadora ilegal de dinero La Superintendencia Financiera le puso tatequieto a Juan Sebastián Huertas Parra y a la sociedad Aletheia Education S.A.S. ,economia,https://www.noticiasrcn.com/economia/ordenan-suspender-a-captadora-ilegal-de-dinero-en-colombia-416112
China China lanzó una ley para limitar tareas y reducir presión escolar El Gobierno ha aprobado varias normativas con la finalidad de combatir actividades perjudiciales para el desarrollo de los niños. ,salud,https://www.noticiasrcn.com/salud/china-lanzo-una-ley-para-limitar-tareas-y-reducir-presion-escolar-391936
Liga BetPlay Clásico caliente: hinchas de Santa Fe atacan con piedras el bus de Millonarios El ataque se presentó cuando la delegación 'embajadora' estaba llegando al estadio El Campín. ,deportes,https://www.noticiasrcn.com/deportes/bus-de-millonarios-fue-atacado-por-hinchas-de-santa-fe-434979
"Variante Ómicron Ómicron se propaga más rápidamente y las vacunas son menos efectivas, dice OMS Según la OMS, ómicron parece difundirse más rápido que la variante delta, que hasta ahora es responsable de la mayoría de los contagios en el mundo. ",salud,https://www.noticiasrcn.com/salud/omicron-se-propaga-mas-rapidamente-y-vacunas-son-menos-efectivas-oms-398204
Aplicaciones TikTok tendrá una aplicación en televisores de LG La popular plataforma de videos cortos llegó a un acuerdo con LG para tener un espacio en sus televisores. ,tecnologia,https://www.noticiasrcn.com/tecnologia/tiktok-tendra-una-aplicacion-en-televisores-de-lg-390397
Conciertos ¡Alístese! Estos son los conciertos y artistas confirmados para este 2023 en Colombia Los colombianos se alistan para los diferentes shows que se desarrollarán en las principales tarimas del país con la participación de increíbles artistas. ,colombia,https://www.noticiasrcn.com/colombia/la-lista-de-conciertos-en-colombia-para-el-2023-437281
"Catar 2022 Paso a paso: así será la ceremonia inaugural del Mundial de Catar 2022 La ceremonia, programada en siete actos, tendrá una duración aproximada de 30 minutos. ",deportes,https://www.noticiasrcn.com/deportes/asi-sera-ceremonia-inaugural-del-mundial-de-catar-2022-434119
"Mundial Catar 2022 No es Shakira: Catar 2022 estará a la altura gracias al trabajo de una colombiana Sin mucho bombo público, Paola Castro tiene a su cargo un rol trascendental dentro de la organización del Mundial. ",deportes,https://www.noticiasrcn.com/deportes/paola-castro-la-colombiana-que-da-altura-a-catar-2022-433877
Reino Unido Reino Unido administrará vacuna de refuerzo anticovid a mayores de 50 años También podrán acceder a la tercera dosis las personas de 16 a 49 años con problemas de salud que los hagan especialmente vulnerables a la enfermedad. ,salud,https://www.noticiasrcn.com/salud/reino-unido-administrara-vacuna-de-refuerzo-covid-a-mayores-de-50-anos-387613
"Salud ¿Qué es la ameba 'come cerebros'?: Síntomas, causas y señales de alerta Esta infección ataca a los más jóvenes y a los niños que son la edad más vulnerable para adquirir la Naegleria Fowleri. ",salud,https://www.noticiasrcn.com/salud/que-es-la-ameba-comecerebro-sintomas-causas-y-senales-de-alerta-389411
"Vacunas covid-19 Más de dos millones de dosis de Sinovac llegaron a Colombia este lunes Este nuevo lote de vacunas arribó gracias al mecanismo Covax e irán destinadas para refuerzos, primeras y segundas dosis. ",salud,https://www.noticiasrcn.com/salud/cerca-de-dos-millones-de-dosis-de-sinovac-llegaron-a-colombia-392061
"Coronavirus en Colombia Covid en Colombia deja más de 300 nuevos contagios y 10 fallecidos este domingo En su informe diario sobre la pandemia en el país, el Ministerio de Salud reportó también que este 3 de abril hubo 383 recuperados de la enfermedad. ",salud,https://www.noticiasrcn.com/salud/covid-en-colombia-deja-mas-10-fallecidos-este-3-de-abril-de-2022-414813
"Catar 2022 Arabia Saudita 0-2 México: mire aquí el resumen del partido Arabia Saudita vs. México, EN VIVO, tercera fecha del grupo C del Mundial Catar 2022. ",deportes,https://www.noticiasrcn.com/deportes/catar-2022-arabia-saudita-mexico-en-vivo-gratis-online-434919
Colegios ¿Podrá matricular a su hijo a colegio privado? La polémica alza para el 2023 Los padres de familia agremiados en Confenalpadres no están contentos con el anuncio. Este será el aumento. ,economia,https://www.noticiasrcn.com/economia/aumento-en-matriculas-de-colegios-2023-431830
Turismo ¿Cuáles son los destinos preferidos por los colombianos para esta semana de receso? Según el ministerio de Industria y Comercio se esperan al menos 59.000 viajeros por vía aérea entre destinos nacionales para la próxima semana. ,colombia,https://www.noticiasrcn.com/colombia/destinos-mas-visitados-en-semana-de-receso-en-colombia-431000
"Feminicidio en Colombia ¿Otro feminicidio en 2023? Investigan posible crimen por desaparición de una mujer en Atlántico Un cuerpo que no ha podido ser identificado fue hallado en el patio de una casa en Galapa, enterrado en concreto. ",colombia,https://www.noticiasrcn.com/colombia/hallan-cadaver-enterrado-en-patio-de-una-casa-atlantico-437427
"Coronavirus en Colombia Coronavirus en Colombia dejó 677 contagios y 28 fallecidos este sábado Según el Ministerio de Salud, la pandemia de coronavirus ha dejado hasta el momento un total de 139.283 personas fallecidas. ",salud,https://www.noticiasrcn.com/salud/covid-en-colombia-dejo-677-contagios-y-28-fallecidos-este-12-de-marzo-408544
Día sin IVA Este puede ser el nuevo listado de productos y topes que regirían en el nuevo Día sin IVA 2023 La reforma tributaria incluirá dos jornadas del Día sin IVA para el 2023 con algunas modificaciones. ,economia,https://www.noticiasrcn.com/economia/listado-de-productos-del-nuevo-dia-sin-iva-430260
"Oraciones Oración de sanación por los enfermos Oración de sanación por los enfermos. Si tiene algún familiar o amigo enfermo, esta poderosa y milagrosa oración de sanación será de gran ayuda. ",salud,https://www.noticiasrcn.com/salud/oracion-de-sanacion-por-los-enfermos-386524
"Reforma tributaria MinHacienda habló tras la aprobación del texto de la reforma tributaria Este jueves se aprobó en la plenaria de Cámara el texto de la reformaría tributaria, la cual ya había sido aprobada en el Senado. ",economia,https://www.noticiasrcn.com/economia/ocampo-reacciono-tras-aprobacion-de-reforma-tributaria-433083
Maltrato Animal Crueldad animal: mujer fue grabada tirando crías de gatos a un río Las imágenes muestran a la mujer que lleva una caja de cartón y mientras se va acercando al río va dejando a los mininos en el camino. ,colombia,https://www.noticiasrcn.com/colombia/video-de-una-mujer-lanzando-gatos-bebes-a-un-rio-432971
Rusia Rusia tiene su propia internet para aislarse en caso de un ciberataque Runet es el proyecto con el que el gobierno de Putin ha buscado la forma de cerrar las conexiones con el resto del mundo. ,tecnologia,https://www.noticiasrcn.com/tecnologia/runet-el-internet-ruso-con-el-que-putin-busca-desconectar-su-pais-406657
"Carné de vacunación covid Carné de vacunación ya no será obligatorio para ingresar a lugares masivos El retiro de la medida entrará en vigencia el 1 de mayo, fecha en la cual se eliminará también el uso obligatorio de tapabocas. ",salud,https://www.noticiasrcn.com/salud/carne-de-vacunacion-ya-no-sera-obligatorio-417082
Gustavo Petro “No se va a acabar automáticamente la desigualdad”: presidente Petro sobre nuevo Ministerio Petro llegó con varias horas de retraso al evento que se llevó a cabo en Chocó. Su presencia fue requerida para que firmara la sanción de la nueva cartera. ,colombia,https://www.noticiasrcn.com/colombia/petro-llego-a-la-presentacion-del-ministerio-igualdad-437312
"Catar 2022 ¿Se acabó el juego limpio? Fifa abre expediente a Argentina y Países Bajos Tras los altercados entre argentinos y neerlandeses, la Fifa estudia tomar medidas disciplinarias contra los jugadores. ",deportes,https://www.noticiasrcn.com/deportes/argentina-vs-paises-bajos-fifa-abren-expediente-435678
"Animales Por qué debe adoptar un gato negro: las crueles supersticiones hacia los felinos Las supersticiones que dejan a los gatos negros sin hogar, una creencia cultural que atenta contra el bienestar de estos peluditos. ",colombia,https://www.noticiasrcn.com/colombia/supersticiones-y-los-bajos-indices-de-adopcion-de-gatos-430881
"Catar 2022 Brasil 1-0 Suiza, Mundial Catar 2022: mire aquí el resumen del partido Brasil vs. Suiza, EN VIVO, segunda fecha del grupo G del Mundial Catar 2022 ",deportes,https://www.noticiasrcn.com/deportes/catar-2022-brasil-vs-suiza-en-vivo-gratis-online-434721
Venezuela ¿Iría a trabajar a Venezuela? Estas son las profesiones mejor remuneradas Profesiones en materia de salud y tecnología son de las mejores remuneradas en el vecino país. ,economia,https://www.noticiasrcn.com/economia/profesiones-mejor-pagas-en-venezuela-430382
"Secuestros “No tengo 40 millones, lléveme a mí”; reveladoras interceptaciones del secuestro a Erick Matías Noticias RCN conoció en primicia las interceptaciones realizadas por la Fiscalía a los presuntos secuestradores del menor. Detalles. ",colombia,https://www.noticiasrcn.com/colombia/erick-matias-reveladores-audios-de-su-secuestro-435441
Investigación ¿Quién es el hombre detrás de la balacera en Puerto Colombia? Las autoridades ofrecen millonaria recompensa de hasta $80 millones de pesos por el paradero de este y otros sujetos involucrados. ,colombia,https://www.noticiasrcn.com/colombia/identidad-del-hombre-detras-de-la-balacera-en-salgar-432467
Bolivia Bolivia autorizó el uso de la pastilla contra el coronavirus del laboratorio Merck Un comunicado del Ministerio de Salud indicó que se autorizó la comercialización del medicamento Molnupiravir para realizar el tratamiento del covid-19. ,salud,https://www.noticiasrcn.com/salud/bolivia-autorizo-el-uso-de-la-pastilla-anticovid-del-laboratorio-merck-402230
Salud en Colombia Colombia le apuesta a procesos de salud digital: ¿de qué se trata? El jefe de la cartera de Salud recordó que Colombia tiene un sistema con cobertura universal. ,salud,https://www.noticiasrcn.com/salud/colombia-le-apuesta-a-procesos-de-salud-digital-con-nuevo-proyecto-409483
Liga BetPlay ¡Ya hay fechas! Confirman regreso de Liga y Copa BetPlay en 2023 La Dimayor anunció las fechas en las que regresará la fiesta del fútbol colombiano en el 2023. Prográmese. ,deportes,https://www.noticiasrcn.com/deportes/fecha-de-regreso-de-liga-y-copa-betplay-en-2023-436788
Fútbol internacional ¡Lamentable! Exjugador del Atlético de Madrid falleció tras ser atropellado por un tren El exjugador falleció a sus 57 años y la causa de su muerte todavía es una incógnita para las autoridades ,deportes,https://www.noticiasrcn.com/deportes/fallecio-exjugador-de-futbol-atropellado-por-un-tren-433956
OCDE Luis Fernando Medina es el nuevo embajador de Colombia ante la OCDE El economista y filósofo será el representante del país ante la Organización para la Cooperación y el Desarrollo Económicos. ,colombia,https://www.noticiasrcn.com/colombia/luis-fernando-medina-embajador-de-colombia-en-la-ocde-431839
"TodoGamers Snoop Dogg llega a Warzone: cómo tenerlo, contenido y más detalles El rapero ya está disponible en el juego de Call of Duty, con una gran cantidad de contenido para los fans. ",tecnologia,https://www.noticiasrcn.com/tecnologia/snoop-dogg-llega-a-warzone-como-tenerlo-contenido-y-mas-detalles-416627
Política Cámara y Senado deberán conciliar respecto al servicio militar y social La Cámara de Representantes está a favor de que el servicio militar sea reemplazado por el servicio social. Ahora deberá conciliar con el Senado. ,colombia,https://www.noticiasrcn.com/colombia/camara-y-senado-conciliaran-sobre-el-servicio-militar-432379
"Elecciones Asofondos rechazó propuesta de Gustavo Petro sobre pensiones El presidente de Asofondos, Santiago Montenegro, hizo una fuerte declaración en contra de las acusaciones del candidato del Pacto Histórico. ",economia,https://www.noticiasrcn.com/economia/propuesta-de-gustavo-petro-sobre-pensiones-en-colombia-408853
"Ciberseguridad ¿Iniciar sesión sin contraseña? La estrategia de Apple, Google y Microsoft Las tres empresas se asociaron para crear un sistema que permita entrar a una cuenta sin usar una clave. ",tecnologia,https://www.noticiasrcn.com/tecnologia/apple-google-y-microsoft-piensan-en-no-usar-contrasenas-418312
"Recientemente uno de los fundadores de la plataforma, el ruso Pavel Durov, anunció que la aplicación lanzará los servicios de pago a partir de 2021. Por NoticiasRCN.com hace 2 años Por NoticiasRCN.com hace 2 años",tecnologia,https://www.noticiasrcn.com/tecnologia/telegram-implementa-nuevas-funciones-para-el-chat-de-voz-367580
NASA El arte del universo: las espectaculares primeras imágenes del telescopio James Webb El dispositivo de la NASA capturó en detalle varias zonas del espacio como nebulosas y agrupaciones de galaxias. ,tecnologia,https://www.noticiasrcn.com/tecnologia/james-webb-sus-espectaculares-primeras-imagenes-423905
"Equidad de género Cartagena se revoluciona con She Is Global Forum, el evento de empoderamiento femenino La Fundación She Is, en alianza con el Canal RCN presenta una nueva edición del foro más grande de empoderamiento femenino. ",colombia,https://www.noticiasrcn.com/colombia/she-is-global-forum-llega-a-cartagena-en-noviembre-432965
"Ministerio de Salud Alerta por incremento de muertes por infecciones respiratorias y covid-19 El Ministerio de Salud hizo un llamado a las personas a vacunarse contra el covid, teniendo en cuenta que se acerca la temporada de vacaciones. ",salud,https://www.noticiasrcn.com/salud/aumentan-las-muertes-por-infeccion-respiratoria-y-covid-421468
Cali Abren investigación contra exgerente de Emcali y 12 funcionarios por irregularidades en contratos Juan Diego Flórez González renunció a su cargo como gerente de las empresas municipales el pasado 21 de septiembre. ,colombia,https://www.noticiasrcn.com/colombia/abren-investigacion-contra-exgerente-de-emcali-432262
Reforma tributaria Este es el listado de los alimentos que subirían de precio con la reforma tributaria Este documento contempla nuevos impuestos a productos ultraprocesados y con alto contenido de azúcar añadido. ,economia,https://www.noticiasrcn.com/economia/alimentos-que-subiran-de-precio-por-reforma-tributaria-426206
"Congreso de la República Congreso entraría a debatir proyecto para reducir el IVA al 16% El proyecto de ley fue presentado este 1 de diciembre por el senador del Centro Democrático, Miguel Uribe Turbay. ",colombia,https://www.noticiasrcn.com/colombia/congreso-debatira-proyecto-para-reducir-el-iva-al-16-435042
"Estados Unidos Un nuevo impulso para la economía tras dos años sin festival Coachella El festival recibe a más de 125.000 personas por día que llegan a la ciudad de Indio, California, a presenciar los shows de decenas de renombrados artistas. ",economia,https://www.noticiasrcn.com/economia/coachella-impulsa-la-reactivacion-economica-en-california-416315
"Migrantes El programa para migrantes que ofrece empleo y $550.000 de incentivo económico, ¿cómo aplicar? El programa aplica especialmente para ciudadanos venezolanos, sin importar su experiencia o conocimientos. También beneficia a migrantes emprendedores. ",economia,https://www.noticiasrcn.com/economia/el-programa-para-migrantes-que-ofrece-empleo-y-550000-435335
Fútbol colombiano Guimarães confía en enderezar el camino y pelear la clasificación a la final del FPC El entrenador escarlata se muestra optimista para el juego del domingo frente del Deportivo Pasto. ,deportes,https://www.noticiasrcn.com/deportes/america-de-cali-guimaraes-sigue-sonando-en-la-final-433387
"Catar 2022 Incapacidades falsas para ver el Mundial podrían dar cárcel Las personas que se ausenten con una excusa falsa del trabajo para ver el Mundial, podrían pagar condena en prisión. ",deportes,https://www.noticiasrcn.com/deportes/carcel-por-falsificar-incapacidades-para-ver-el-mundial-434380
Tecnología Las mancuernas inteligentes que cambian de pesos con comandos de voz Este dispositivo funciona con Alexa y tiene como objetivo no frenar el entrenamiento de las personas. ,tecnologia,https://www.noticiasrcn.com/tecnologia/las-mancuernas-inteligentes-que-cambian-de-pesos-con-comandos-de-voz-401454
Loterías ¡Sigue el Baloto! Coljuegos adjudicó contrato con otra firma por cinco años más Después de 23 años cambió el operador del juego de lotería más popular del país. Una nueva firma tendrá esta responsabilidad por cinco años más. ,economia,https://www.noticiasrcn.com/economia/coljuegos-adjudico-nuevo-contrato-para-baloto-418056
"Gustavo Petro Fact check: presidente Gustavo Petro no busca alargar su periodo con la reforma política La reforma política abre la puerta a la posibilidad de extender el periodo de presidentes, congresistas, gobernadores, alcaldes, diputados y concejales. ",colombia,https://www.noticiasrcn.com/colombia/petro-no-busca-alargar-su-periodo-con-reforma-politica-433591
"Aplicaciones Facebook estrena nuevas herramientas para la gestión de los grupos Con el objetivo de brindar más opciones a los administradores, la aplicación agrega cambios para el control de contenido y miembros. ",tecnologia,https://www.noticiasrcn.com/tecnologia/facebook-estrena-nuevas-herramientas-para-la-gestion-de-los-grupos-408259
Enfermedades ¡Tome nota! Recomendaciones de expertos para evitar enfermarse por la temporada de lluvias En lo corrido de 2022 más de 1.5 millones de personas han sido atendidas por enfermedades respiratorias en la capital del país. ,salud,https://www.noticiasrcn.com/salud/como-evitar-enfermarse-por-la-temporada-de-lluvias-431080
Reforma tributaria Salarios a partir de 10 millones: ¿base de la propuesta tributaria del gobierno electo? El nuevo director de la Dian ha señalado que se gravarían únicamente los impuestos de las personas que ganen más de 10 millones de pesos. ,economia,https://www.noticiasrcn.com/economia/salarios-que-serian-la-base-de-la-reforma-tributaria-423868
"Aplicaciones ¿Cómo ver estados de WhatsApp sin que otros lo noten? Este formato es uno de los más usados de la plataforma de Meta, aunque no todos quieren que los demás se enteren que los ven. ",tecnologia,https://www.noticiasrcn.com/tecnologia/como-ver-estados-de-whatsapp-sin-que-otros-se-percaten-407795
"Liga BetPlay Martín Demichelis apagó la ilusión del hincha de Nacional: ""Necesitamos a Franco Armani"" En su presentación como nuevo entrenador de River Plate, Demichelis le envió un mensaje a su aquero. ",deportes,https://www.noticiasrcn.com/deportes/martin-demichelis-necesitamos-a-franco-armani-433892
Catar 2022 Catar acusado de patrocinar espionaje de personalidades críticas del Mundial 2022 Estas personalidades fueron espiadas debido a sus posiciones críticas sobre la atribución y organización de la Copa del Mundo de fútbol por Catar. ,deportes,https://www.noticiasrcn.com/deportes/catar-acusado-de-espionaje-a-criticos-del-mundial-2022-433240
Hidrocarburos MinHacienda desmiente a viceministra de Minas: no se ha tomado decisión sobre exploración de hidrocarburos José Antonio Ocampo dejó al descubierto un cortocircuito en este tema de no firmar más contratos de exploración de hidrocarburos. ¿Quién tiene la razón? ,economia,https://www.noticiasrcn.com/economia/minhacienda-desmiente-a-viceministra-de-minas-431066
"Catar 2022 Marruecos no se conforma y avisa a Francia: ""Queremos ganar el Mundial"" Marruecos afronta ""recuperado y sin bajas"" las semifinales del Mundial, el miércoles ante Francia. ",deportes,https://www.noticiasrcn.com/deportes/regragui-dt-marruecos-previo-a-francia-catar-2022-435866
Catar 2022 Neymar y Vinicius Jr. salen a escena en Catar 2022: el probable XI de Brasil contra Serbia Estas son las posibles alineaciones que presentarán Brasil y Serbia en su estreno en el Mundial-2022. ,deportes,https://www.noticiasrcn.com/deportes/formaciones-brasil-y-serbia-mundial-de-catar-2022-434411
Coronavirus Pasaporte sanitario se abre paso en España para frenar el aumento de casos de coronavirus Las regiones del país han acelerado en la última semana la exigencia de la prueba de inmunización. Se descartan los confinamientos y las restricciones horarias. ,salud,https://www.noticiasrcn.com/salud/pasaporte-sanitario-se-abre-paso-en-espana-entre-dudas-395651
Videos virales En video: lo bajaron de un bus por borracho y atacó a piedras una taquilla del terminal Un hombre en presunto estado de embriaguez protagonizó un escándalo momento en el terminal de Valledupar. ,colombia,https://www.noticiasrcn.com/colombia/borracho-ataco-a-piedra-taquilla-en-terminal-valledupar-434021
Atlántico Más de 100 disparos y presuntos vínculos con narcotráfico: detalles de la fiesta en Puerto Colombia Videos en redes sociales dejan ver al presunto agresor con el fusil en sus manos y el momento en el que una mujer intenta detenerlo. ,colombia,https://www.noticiasrcn.com/colombia/detalles-de-fiesta-que-termino-en-tragedia-en-atlantico-432356
"Salario Mínimo La apuesta del presidente Petro en la puja por el aumento de salario mínimo para 2023 En entrevista exclusiva con Noticias RCN, el mandatario explicó a quiénes beneficiaría y perjudicaría el aumento del SMMLV. ",economia,https://www.noticiasrcn.com/economia/la-apuesta-de-petro-para-el-aumento-de-salario-minimo-435312
"Justicia mano propia No cesa la justicia por mano propia: así fue la brutal golpiza a presunto ladrón en Cali Con cascos, palos, puños y patadas la comunidad enardecida inmovilizó y golpeó al sujeto hasta dejarlo inconsciente. ",colombia,https://www.noticiasrcn.com/colombia/asi-fue-la-brutal-golpiza-de-un-ladron-en-cali-434210
Copa Libertadores América tampoco pudo: cayó contra Palmeiras en semifinal de Libertadores El cuadro ‘Escarlata’ tampoco pudo en las semifinales de la Copa Libertadores. ,deportes,https://www.noticiasrcn.com/deportes/gol-palmeiras-1-0-america-libertadores-femenina-2022-432473
"Este avance tecnológico, llamado Neuralink, promete en un futuro ayudar a las personas con parálisis, Alzheimer, demencia y lesiones de la médula espinal. Por NoticiasRCN.com hace 2 años Por NoticiasRCN.com hace 2 años",tecnologia,https://www.noticiasrcn.com/tecnologia/mono-juga-videojuego-telepaticamente-el-nuevo-logro-de-elon-musk-378146
"Impactos de la pandemia El mundo no ha aprendido de la pandemia de covid-19, según informe Un año y medio después del estallido de la pandemia de covid-19, el mundo sigue dando una respuesta insuficiente y no aprende de sus errores, según la OMS. ",salud,https://www.noticiasrcn.com/salud/el-mundo-no-ha-aprendido-de-la-pandemia-de-covid-19-segun-informe-392168
EPS Confirman la liquidación de la primera EPS en el gobierno de Gustavo Petro Se trata de una entidad de salud que habría recibido más de 41.000 quejas en los últimos años por demoras en atención a pacientes de alto costo. ,salud,https://www.noticiasrcn.com/salud/liquidan-la-primera-eps-en-el-gobierno-de-gustavo-petro-427649
"Inflación en Colombia La extravagante suma de dinero que cuesta criar un hijo en Colombia hasta los 18 años El informe reveló que para ser padre no solo se debe estar preparado a nivel personal y emocional, sino que también el bolsillo juega un papel fundamental. ",economia,https://www.noticiasrcn.com/economia/la-millonada-que-cuesta-criar-un-hijo-hasta-los-18-anos-431561
"Aplicaciones YouTube: ¿Se está volviendo un problema para Google? La aplicación reportó una caída en sus ingresos, mientras que sus competidores tienen pronósticos de crecimiento. ",tecnologia,https://www.noticiasrcn.com/tecnologia/youtube-reporto-un-bajon-de-ingresos-417666
"Gobierno Nacional Este es el decreto del Gobierno para activar la ""situación de desastre"" por un año El presidente decretará ""situación de desastre"" debido a la fuerte ola invernal que afecta a varios territorios del país. ",colombia,https://www.noticiasrcn.com/colombia/decreto-de-situacion-de-desastre-en-colombia-432952
Viruela del mono Reportan nuevos contagios de viruela del mono en Colombia Este 20 de julio el Instituto Nacional de Salud (INS) dio a conocer que en los últimos días se confirmaron nuevos casos de la viruela del mono en Bogotá. ,salud,https://www.noticiasrcn.com/salud/reportan-mas-contagios-de-viruela-del-mono-en-colombia-424668
"Salario Mínimo Las consecuencias económicas que trae consigo el aumento del salario mínimo del 16% El experto en economía, Juan Daniel Oviedo, explicó cuáles son los efectos negativos que trae el incremento del salario. ",economia,https://www.noticiasrcn.com/economia/las-consecuencias-del-aumento-del-salario-minimo-436096
